,store_timestamp,station_location,evse_name,y_true,y_pred
1613,2025-07-21 11:00:00,CSCS2015,0.0,0.0,3.8515872e-20
1614,2025-07-21 11:30:00,CSCS2015,0.0,0.0,3.8510143e-20
1615,2025-07-21 12:00:00,CSCS2015,0.0,0.0,3.8504708e-20
1616,2025-07-21 12:30:00,CSCS2015,0.0,0.0,3.8499422e-20
1617,2025-07-21 13:00:00,CSCS2015,0.0,0.0,3.849428e-20
1618,2025-07-21 13:30:00,CSCS2015,0.0,0.0,3.8489434e-20
1619,2025-07-21 14:00:00,CSCS2015,0.0,0.0,3.8484736e-20
1620,2025-07-21 14:30:00,CSCS2015,0.0,0.0,3.8480332e-20
1621,2025-07-21 15:00:00,CSCS2015,0.0,0.0,3.8476077e-20
1622,2025-07-21 15:30:00,CSCS2015,0.0,0.0,3.8472115e-20
1623,2025-07-21 16:00:00,CSCS2015,0.0,0.0,3.846859e-20
1624,2025-07-21 16:30:00,CSCS2015,0.0,0.0,3.846507e-20
1625,2025-07-21 17:00:00,CSCS2015,0.0,0.0,3.846184e-20
1626,2025-07-21 17:30:00,CSCS2015,0.0,0.0,3.8458906e-20
1627,2025-07-21 18:00:00,CSCS2015,0.0,0.0,3.845612e-20
1628,2025-07-21 18:30:00,CSCS2015,0.0,0.0,3.8453772e-20
1629,2025-07-21 19:00:00,CSCS2015,0.0,0.0,3.845157e-20
1630,2025-07-21 19:30:00,CSCS2015,0.0,0.0,3.844952e-20
1631,2025-07-21 20:00:00,CSCS2015,0.0,0.0,3.8447904e-20
1632,2025-07-21 20:30:00,CSCS2015,0.0,0.0,3.8446586e-20
1633,2025-07-21 21:00:00,CSCS2015,0.0,0.0,3.844541e-20
1634,2025-07-21 21:30:00,CSCS2015,0.0,0.0,3.844468e-20
1635,2025-07-21 22:00:00,CSCS2015,0.0,0.0,3.844409e-20
1636,2025-07-21 22:30:00,CSCS2015,0.0,0.0,3.84438e-20
1637,2025-07-21 23:00:00,CSCS2015,0.0,0.0,3.8443946e-20
1638,2025-07-21 23:30:00,CSCS2015,0.0,0.0,3.8444237e-20
1639,2025-07-22 00:00:00,CSCS2015,0.0,0.0,3.8444825e-20
1640,2025-07-22 00:30:00,CSCS2015,0.0,0.0,3.8445707e-20
1641,2025-07-22 01:00:00,CSCS2015,0.0,0.0,3.8446877e-20
1642,2025-07-22 01:30:00,CSCS2015,0.0,0.0,3.8448347e-20
1643,2025-07-22 02:00:00,CSCS2015,0.0,0.0,3.8450253e-20
1644,2025-07-22 02:30:00,CSCS2015,0.0,0.0,3.845245e-20
1645,2025-07-22 03:00:00,CSCS2015,0.0,0.0,3.84548e-20
1646,2025-07-22 03:30:00,CSCS2015,0.0,0.0,3.8457585e-20
1647,2025-07-22 04:00:00,CSCS2015,0.0,0.0,3.8460667e-20
1648,2025-07-22 04:30:00,CSCS2015,0.0,0.0,3.8463895e-20
1649,2025-07-22 05:00:00,CSCS2015,0.0,0.0,3.846771e-20
1650,2025-07-22 05:30:00,CSCS2015,0.0,0.0,3.8471673e-20
1651,2025-07-22 06:00:00,CSCS2015,0.0,0.0,3.8475928e-20
1652,2025-07-22 06:30:00,CSCS2015,0.0,0.0,3.8480626e-20
1653,2025-07-22 07:00:00,CSCS2015,0.0,0.0,3.848547e-20
1654,2025-07-22 07:30:00,CSCS2015,0.0,0.0,3.84909e-20
1655,2025-07-22 08:00:00,CSCS2015,0.0,0.0,3.8496482e-20
1656,2025-07-22 08:30:00,CSCS2015,0.0,0.0,3.8502505e-20
1657,2025-07-22 09:00:00,CSCS2015,0.0,0.0,3.8508527e-20
1658,2025-07-22 09:30:00,CSCS2015,0.0,0.0,3.8515287e-20
1659,2025-07-22 10:00:00,CSCS2015,0.0,0.0,3.852219e-20
1660,2025-07-22 10:30:00,CSCS2015,0.0,0.0,3.8529394e-20
1661,2025-07-22 11:00:00,CSCS2015,0.0,0.0,3.8537036e-20
1662,2025-07-22 11:30:00,CSCS2015,0.0,0.0,3.854483e-20
1663,2025-07-22 12:00:00,CSCS2015,0.0,0.0,3.8553063e-20
1664,2025-07-22 12:30:00,CSCS2015,0.0,0.0,3.8561593e-20
1665,2025-07-22 13:00:00,CSCS2015,0.0,0.0,3.857057e-20
